id,pattern,reward
Chris33,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",0
Chris34,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",0
Chris35,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",-1000000
Chris36,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",-1000000
Chris37,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",0
Chris38,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",0
Chris39,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",0
Chris40,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",0
Chris41,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",0
Chris42,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",0
Chris43,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",-1000000
Chris44,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",-1000000
Chris45,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",0
Chris46,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",-1000000
Chris47,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",0
Chris48,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",-1000000
Chris49,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a']",0
Josh0,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'w', 'w', 'd', 'd']",0
Josh1,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'd', 'a', 'a', 'w']",0
Josh2,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'd', 'a', 'd', 'd', 'd', 'd', 'w', 'w']",0
Josh3,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'a', 'a', 'd', 'd']",-0.5
Josh4,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'w', 'w', 'w', 'd', 'd', 'a']",0
Josh5,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'd', 'd', 'd', 'a', 'a', 'a', 'a', 'a']",-0.5
Josh6,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'w', 'd', 'd', 'a', 'w', 'a', 'w', 'd']",-1000000
Josh7,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'a', 'w', 'd', 'd', 'w', 'a', 'a', 'a']",-1000000
Josh8,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'w', 'a', 'd', 'd', 'a', 'a', 'd', 'w']",0
Josh9,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a']",0
Josh10,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'w', 'w', 'd', 'd', 'd', 'd', 'a', 'w']",0
Josh11,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'd', 'd', 'w', 'd', 'w', 'w', 'a', 'a']",0
Josh12,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'a', 'w', 'w', 'a', 'd', 'a', 'a', 'd']",0
Josh13,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'w', 'w', 'a', 'd', 'a', 'w', 'd', 'd', 'd']",0
Josh14,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'w', 'd', 'w', 'd', 'd', 'a', 'w', 'w']",-1000000
Josh15,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'w', 'w', 'd', 'w', 'a', 'd', 'd', 'd', 'a']",-0.5
Josh16,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'd', 'a', 'w', 'd', 'd', 'w', 'a', 'a']",0
Josh17,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'w', 'd', 'a', 'd', 'a', 'a', 'a', 'w']",-1000000
Josh18,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'a', 'w', 'd', 'd', 'd', 'w', 'a', 'a']",-0.5
Josh19,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'd', 'w', 'd', 'a', 'w', 'a', 'd', 'a']",-0.5
Josh20,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'w', 'd', 'a', 'w', 'd', 'a', 'a', 'w']",-1000000
Josh21,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'a', 'a', 'd', 'w', 'd', 'd', 'w', 'w', 'a']",0
Josh22,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'w']",-1000000
Josh23,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'd', 'w', 'w', 'w', 'a', 'd', 'w', 'd']",0
Josh24,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'd', 'd', 'w', 'a', 'w', 'd', 'a', 'w']",0
Josh25,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'a', 'd', 'w', 'd', 'w']",-1000000
Josh26,"['d', 'd', 'w', 'a', 'a', 'w', 'w', 'a', 'a', 'd', 'w', 'w', 'w', 'w', 'w', 'a', 'a', 'd', 'a', 'd', 'w', 'a', 'a', 'a', 'a', 'w', 'a', 'w', 'a', 'd', 'a', 'w', 'w', 'w', 'w', 'd', 'd', 'd', 'a', 'a', 'd', 'w', 'w', 'a', 'a', 'a', 'w', 'd', 'd', 'd', 'a', 'w', 'a', 'd', 'd', 'd', 'd', 'd', 'a', 'w', 'w', 'w', 'a', 'w', 'a', 'a', 'a', 'a', 'd', 'a', 'd', 'w', 'w', 'w', 'a', 'd', 'a', 'w', 'w']",-1000000
